GBattistaFrontera-20100325-cil-it-0805.wav,Italian,GBattistaFrontera,1
GBattistaFrontera-20100325-cil-it-0806.wav,Italian,GBattistaFrontera,2
GBattistaFrontera-20100325-cil-it-0811.wav,Italian,GBattistaFrontera,3
Gabriele-20140102-bpo-it-0478.wav,Italian,Gabriele,1
Gabriele-20140102-bpo-it-0475.wav,Italian,Gabriele,2
Gabriele-20140102-bpo-it-0470.wav,Italian,Gabriele,3
Gianni-20140515-bij-it-0011.wav,Italian,Gianni,1
Gianni-20140515-bij-it-0010.wav,Italian,Gianni,2
Gianni-20140515-bij-it-0014.wav,Italian,Gianni,3
GiovanniOmodeoZorini-20111011-jpy-it-0490.wav,Italian,GiovanniOmodeoZorini,1
GiovanniOmodeoZorini-20111011-jpy-it-0488.wav,Italian,GiovanniOmodeoZorini,2
GiovanniOmodeoZorini-20111011-jpy-it-0487.wav,Italian,GiovanniOmodeoZorini,3
Giulio-20131005-uhp-it-0129.wav,Italian,Giulio,1
Giulio-20131005-uhp-it-0133.wav,Italian,Giulio,2
Giulio-20131005-uhp-it-0125.wav,Italian,Giulio,3
Giuseppe-20100201-jxa-it-0800.wav,Italian,Giuseppe,1
Giuseppe-20100201-jxa-it-0803.wav,Italian,Giuseppe,2
Giuseppe-20100201-jxa-it-0805.wav,Italian,Giuseppe,3
Gorizio-20130426-zsh-it-0129.wav,Italian,Gorizio,1
Gorizio-20130426-zsh-it-0121.wav,Italian,Gorizio,2
Gorizio-20130426-zsh-it-0120.wav,Italian,Gorizio,3
Grigomax-20170503-lmb-it-0950.wav,Italian,Grigomax,1
Grigomax-20170503-lmb-it-0947.wav,Italian,Grigomax,2
Grigomax-20170503-lmb-it-0952.wav,Italian,Grigomax,3
HK51-20141001-mmg-it-0071.wav,Italian,HK51,1
HK51-20141001-mmg-it-0069.wav,Italian,HK51,2
HK51-20141001-mmg-it-0064.wav,Italian,HK51,3
Iskander-20080721-mts-it-0971.wav,Italian,Iskander,1
Iskander-20080721-mts-it-0975.wav,Italian,Iskander,2
Iskander-20080721-mts-it-0974.wav,Italian,Iskander,3
Ivan-20101217-eow-it-0948.wav,Italian,Ivan,1
Ivan-20101217-eow-it-0945.wav,Italian,Ivan,2
Ivan-20101217-eow-it-0943.wav,Italian,Ivan,3
JSalvo1978-20110711-cyi-it-0058.wav,Italian,JSalvo1978,1
JSalvo1978-20110711-cyi-it-0060.wav,Italian,JSalvo1978,2
JSalvo1978-20110711-cyi-it-0064.wav,Italian,JSalvo1978,3
Jack_A-20101221-ozn-it-0721.wav,Italian,Jack_A,1
Jack_A-20101221-ozn-it-0724.wav,Italian,Jack_A,2
Jack_A-20101221-ozn-it-0720.wav,Italian,Jack_A,3
Karm-20131225-irq-it-0534.wav,Italian,Karm,1
Karm-20131225-irq-it-0540.wav,Italian,Karm,2
Karm-20131225-irq-it-0541.wav,Italian,Karm,3
KerluX-20140410-yxn-it-0515.wav,Italian,KerluX,1
KerluX-20140410-yxn-it-0516.wav,Italian,KerluX,2
KerluX-20140410-yxn-it-0519.wav,Italian,KerluX,3
Klaus-20080721-tno-it-0133.wav,Italian,Klaus,1
Klaus-20080721-tno-it-0129.wav,Italian,Klaus,2
Klaus-20080721-tno-it-0135.wav,Italian,Klaus,3
Lollo-20150228-hpf-it-0283.wav,Italian,Lollo,1
Lollo-20150228-hpf-it-0291.wav,Italian,Lollo,2
Lollo-20150228-hpf-it-0290.wav,Italian,Lollo,3
Luca-20130530-cbn-it-0028.wav,Italian,Luca,1
Luca-20130530-cbn-it-0033.wav,Italian,Luca,2
Luca-20130530-cbn-it-0036.wav,Italian,Luca,3
LucaEvangelisti-20101017-nwq-it-0011.wav,Italian,LucaEvangelisti,1
LucaEvangelisti-20101017-nwq-it-0005.wav,Italian,LucaEvangelisti,2
LucaEvangelisti-20101017-nwq-it-0010.wav,Italian,LucaEvangelisti,3
Manuel-20090130-lke-it-1041.wav,Italian,Manuel,1
Manuel-20090130-lke-it-1044.wav,Italian,Manuel,2
Manuel-20090130-lke-it-1042.wav,Italian,Manuel,3
Marco-20110910-pds-it-0750.wav,Italian,Marco,1
Marco-20110910-pds-it-0741.wav,Italian,Marco,2
Marco-20110910-pds-it-0744.wav,Italian,Marco,3
MarcoAlbanese-20080728-cfl-it-0822.wav,Italian,MarcoAlbanese,1
MarcoAlbanese-20080728-cfl-it-0820.wav,Italian,MarcoAlbanese,2
MarcoAlbanese-20080728-cfl-it-0818.wav,Italian,MarcoAlbanese,3
MarcoMangiat-20091028-mvp-it-0724.wav,Italian,MarcoMangiat,1
MarcoMangiat-20091028-mvp-it-0722.wav,Italian,MarcoMangiat,2
MarcoMangiat-20091028-mvp-it-0717.wav,Italian,MarcoMangiat,3
MarcoScucciari-20090621-lsr-it-0069.wav,Italian,MarcoScucciari,1
MarcoScucciari-20090621-lsr-it-0067.wav,Italian,MarcoScucciari,2
MarcoScucciari-20090621-lsr-it-0066.wav,Italian,MarcoScucciari,3
Marcobis-20110910-wyl-it-0728.wav,Italian,Marcobis,1
Marcobis-20110910-wyl-it-0735.wav,Italian,Marcobis,2
Marcobis-20110910-wyl-it-0727.wav,Italian,Marcobis,3
Marcoqua-20110910-yvc-it-0594.wav,Italian,Marcoqua,1
Marcoqua-20110910-yvc-it-0599.wav,Italian,Marcoqua,2
Marcoqua-20110910-yvc-it-0598.wav,Italian,Marcoqua,3
Marcoter-20110910-tvt-it-0324.wav,Italian,Marcoter,1
Marcoter-20110910-tvt-it-0330.wav,Italian,Marcoter,2
Marcoter-20110910-tvt-it-0328.wav,Italian,Marcoter,3
Markus70-20081102-xmi-it-0114.wav,Italian,Markus70,1
Markus70-20081102-xmi-it-0112.wav,Italian,Markus70,2
Markus70-20081102-xmi-it-0115.wav,Italian,Markus70,3
Massimo-20130926-amq-it-0713.wav,Italian,Massimo,1
Massimo-20130926-amq-it-0710.wav,Italian,Massimo,2
Massimo-20130926-amq-it-0711.wav,Italian,Massimo,3
Matteop-20131104-zep-it-1056.wav,Italian,Matteop,1
Matteop-20131104-zep-it-1052.wav,Italian,Matteop,2
Matteop-20131104-zep-it-1050.wav,Italian,Matteop,3
Maxpi-20130504-daq-it-0416.wav,Italian,Maxpi,1
Maxpi-20130504-daq-it-0417.wav,Italian,Maxpi,2
Maxpi-20130504-daq-it-0414.wav,Italian,Maxpi,3
Michele-20081115-myb-it-1041.wav,Italian,Michele,1
Michele-20081115-myb-it-1044.wav,Italian,Michele,2
Michele-20081115-myb-it-1042.wav,Italian,Michele,3
MicheleFabbretti-20090911-etj-it-1175.wav,Italian,MicheleFabbretti,1
MicheleFabbretti-20090911-etj-it-1170.wav,Italian,MicheleFabbretti,2
MicheleFabbretti-20090911-etj-it-1169.wav,Italian,MicheleFabbretti,3
MicheleFabbrretti-20090911-rfk-it-0072.wav,Italian,MicheleFabbrretti,1
MicheleFabbrretti-20090911-rfk-it-0073.wav,Italian,MicheleFabbrretti,2
MicheleFabbrretti-20090911-rfk-it-0077.wav,Italian,MicheleFabbrretti,3
Mte90-20131220-dzt-it-0284.wav,Italian,Mte90,1
Mte90-20131220-dzt-it-0288.wav,Italian,Mte90,2
Mte90-20131220-dzt-it-0282.wav,Italian,Mte90,3
NanniOmodeoZorini-20111205-xrn-it-0442.wav,Italian,NanniOmodeoZorini,1
NanniOmodeoZorini-20111205-xrn-it-0437.wav,Italian,NanniOmodeoZorini,2
NanniOmodeoZorini-20111205-xrn-it-0438.wav,Italian,NanniOmodeoZorini,3
Nicholas-20100720-mit-it-0287.wav,Italian,Nicholas,1
Nicholas-20100720-mit-it-0289.wav,Italian,Nicholas,2
Nicholas-20100720-mit-it-0296.wav,Italian,Nicholas,3
NicolaJ-20080721-pre-it-0765.wav,Italian,NicolaJ,1
NicolaJ-20080721-pre-it-0760.wav,Italian,NicolaJ,2
NicolaJ-20080721-pre-it-0768.wav,Italian,NicolaJ,3
Nicole-20110820-cbt-it-0058.wav,Italian,Nicole,1
Nicole-20110820-cbt-it-0051.wav,Italian,Nicole,2
Nicole-20110820-cbt-it-0053.wav,Italian,Nicole,3
Nss-20080816-mxq-it-0385.wav,Italian,Nss,1
Nss-20080816-mxq-it-0388.wav,Italian,Nss,2
Nss-20080816-mxq-it-0389.wav,Italian,Nss,3
Orlando-20110105-gvi-it-0559.wav,Italian,Orlando,1
Orlando-20110105-gvi-it-0564.wav,Italian,Orlando,2
Orlando-20110105-gvi-it-0562.wav,Italian,Orlando,3
OscarCappa-20140902-dnh-it-0359.wav,Italian,OscarCappa,1
OscarCappa-20140902-dnh-it-0364.wav,Italian,OscarCappa,2
OscarCappa-20140902-dnh-it-0367.wav,Italian,OscarCappa,3
OthmaneMoustaouda-20140626-ely-it-0318.wav,Italian,OthmaneMoustaouda,1
OthmaneMoustaouda-20140626-ely-it-0314.wav,Italian,OthmaneMoustaouda,2
OthmaneMoustaouda-20140626-ely-it-0312.wav,Italian,OthmaneMoustaouda,3
Paolo-20100628-sgz-it-0999.wav,Italian,Paolo,1
Paolo-20100628-sgz-it-0992.wav,Italian,Paolo,2
Paolo-20100628-sgz-it-0997.wav,Italian,Paolo,3
PaoloMauri-20131221-hku-it-0187.wav,Italian,PaoloMauri,1
PaoloMauri-20131221-hku-it-0189.wav,Italian,PaoloMauri,2
PaoloMauri-20131221-hku-it-0196.wav,Italian,PaoloMauri,3
Past1976325-20130603-ztm-it-1019.wav,Italian,Past1976325,1
Past1976325-20130603-ztm-it-1016.wav,Italian,Past1976325,2
Past1976325-20130603-ztm-it-1013.wav,Italian,Past1976325,3
Piero-20130709-hfx-it-0792.wav,Italian,Piero,1
Piero-20130709-hfx-it-0791.wav,Italian,Piero,2
Piero-20130709-hfx-it-0794.wav,Italian,Piero,3
PietroPaoloMenzietti-20090121-rsn-it-1092.wav,Italian,PietroPaoloMenzietti,1
PietroPaoloMenzietti-20090121-rsn-it-1087.wav,Italian,PietroPaoloMenzietti,2
PietroPaoloMenzietti-20090121-rsn-it-1094.wav,Italian,PietroPaoloMenzietti,3
RobertoBandini-20110819-zks-it-1069.wav,Italian,RobertoBandini,1
RobertoBandini-20110819-zks-it-1065.wav,Italian,RobertoBandini,2
RobertoBandini-20110819-zks-it-1071.wav,Italian,RobertoBandini,3
RobertoBoi-20090430-oox-it-0067.wav,Italian,RobertoBoi,1
RobertoBoi-20090430-oox-it-0070.wav,Italian,RobertoBoi,2
RobertoBoi-20090430-oox-it-0066.wav,Italian,RobertoBoi,3
Senbee-20140626-mzy-it-1019.wav,Italian,Senbee,1
Senbee-20140626-mzy-it-1020.wav,Italian,Senbee,2
Senbee-20140626-mzy-it-1026.wav,Italian,Senbee,3
ShadowDeep-20110909-cvm-it-0515.wav,Italian,ShadowDeep,1
ShadowDeep-20110909-cvm-it-0516.wav,Italian,ShadowDeep,2
ShadowDeep-20110909-cvm-it-0513.wav,Italian,ShadowDeep,3
Sharkmanblu-20140102-gbb-it-1008.wav,Italian,Sharkmanblu,1
Sharkmanblu-20140102-gbb-it-1010.wav,Italian,Sharkmanblu,2
Sharkmanblu-20140102-gbb-it-1011.wav,Italian,Sharkmanblu,3
ShingoTamai-20080918-bxr-it-0598.wav,Italian,ShingoTamai,1
ShingoTamai-20080918-bxr-it-0600.wav,Italian,ShingoTamai,2
ShingoTamai-20080918-bxr-it-0597.wav,Italian,ShingoTamai,3
Skynet-20101204-ayh-it-1019.wav,Italian,Skynet,1
Skynet-20101204-ayh-it-1016.wav,Italian,Skynet,2
Skynet-20101204-ayh-it-1020.wav,Italian,Skynet,3
Stefano-20150131-pus-it-0608.wav,Italian,Stefano,1
Stefano-20150131-pus-it-0614.wav,Italian,Stefano,2
Stefano-20150131-pus-it-0609.wav,Italian,Stefano,3
Sumail-20080903-wdq-it-0932.wav,Italian,Sumail,1
Sumail-20080903-wdq-it-0938.wav,Italian,Sumail,2
Sumail-20080903-wdq-it-0934.wav,Italian,Sumail,3
VanniBrutto-20090116-krh-it-0275.wav,Italian,VanniBrutto,1
VanniBrutto-20090116-krh-it-0273.wav,Italian,VanniBrutto,2
VanniBrutto-20090116-krh-it-0271.wav,Italian,VanniBrutto,3
VanoniLaura-20091119-npr-it-0739.wav,Italian,VanoniLaura,1
VanoniLaura-20091119-npr-it-0731.wav,Italian,VanoniLaura,2
VanoniLaura-20091119-npr-it-0735.wav,Italian,VanoniLaura,3
Violetta-20090312-ttr-it-0438.wav,Italian,Violetta,1
Violetta-20090312-ttr-it-0447.wav,Italian,Violetta,2
Violetta-20090312-ttr-it-0443.wav,Italian,Violetta,3
Vistaus-20080718-mrm-it-0247.wav,Italian,Vistaus,1
Vistaus-20080718-mrm-it-0241.wav,Italian,Vistaus,2
Vistaus-20080718-mrm-it-0240.wav,Italian,Vistaus,3
Yawgmoth90-20140313-jiw-it-0654.wav,Italian,Yawgmoth90,1
Yawgmoth90-20140313-jiw-it-0657.wav,Italian,Yawgmoth90,2
Yawgmoth90-20140313-jiw-it-0652.wav,Italian,Yawgmoth90,3
albertobuschettu-20090710-naf-it-0776.wav,Italian,albertobuschettu,1
albertobuschettu-20090710-naf-it-0772.wav,Italian,albertobuschettu,2
albertobuschettu-20090710-naf-it-0777.wav,Italian,albertobuschettu,3
alcoolpoz-20131220-jfa-it-0301.wav,Italian,alcoolpoz,1
alcoolpoz-20131220-jfa-it-0305.wav,Italian,alcoolpoz,2
alcoolpoz-20131220-jfa-it-0306.wav,Italian,alcoolpoz,3
alescan-20090331-pmd-it-0644.wav,Italian,alescan,1
alescan-20090331-pmd-it-0638.wav,Italian,alescan,2
alescan-20090331-pmd-it-0642.wav,Italian,alescan,3
alpha-20131219-aml-it-0457.wav,Italian,alpha,1
alpha-20131219-aml-it-0459.wav,Italian,alpha,2
alpha-20131219-aml-it-0454.wav,Italian,alpha,3
andrea-20100226-mip-it-1170.wav,Italian,andrea,1
andrea-20100226-mip-it-1169.wav,Italian,andrea,2
andrea-20100226-mip-it-1167.wav,Italian,andrea,3
andreab-20150408-bmx-it-0059.wav,Italian,andreab,1
andreab-20150408-bmx-it-0062.wav,Italian,andreab,2
andreab-20150408-bmx-it-0058.wav,Italian,andreab,3
andreamtp-20150516-bhx-it-1146.wav,Italian,andreamtp,1
andreamtp-20150516-bhx-it-1143.wav,Italian,andreamtp,2
andreamtp-20150516-bhx-it-1148.wav,Italian,andreamtp,3
anonymous-20080411-ukj-it-0805.wav,Italian,anonymous,1
anonymous-20080411-ukj-it-0806.wav,Italian,anonymous,2
anonymous-20080411-ukj-it-0811.wav,Italian,anonymous,3
anrea-20100628-fde-it-0634.wav,Italian,anrea,1
anrea-20100628-fde-it-0626.wav,Italian,anrea,2
anrea-20100628-fde-it-0631.wav,Italian,anrea,3
antonello-20080921-trv-it-0923.wav,Italian,antonello,1
antonello-20080921-trv-it-0918.wav,Italian,antonello,2
antonello-20080921-trv-it-0921.wav,Italian,antonello,3
antonelloventre-20150612-pal-it-0107.wav,Italian,antonelloventre,1
antonelloventre-20150612-pal-it-0106.wav,Italian,antonelloventre,2
antonelloventre-20150612-pal-it-0103.wav,Italian,antonelloventre,3
ar4cad-20130417-axp-it-0678.wav,Italian,ar4cad,1
ar4cad-20130417-axp-it-0677.wav,Italian,ar4cad,2
ar4cad-20130417-axp-it-0676.wav,Italian,ar4cad,3
avigot-20131220-evo-it-0490.wav,Italian,avigot,1
avigot-20131220-evo-it-0488.wav,Italian,avigot,2
avigot-20131220-evo-it-0487.wav,Italian,avigot,3
ayxzxp-20100730-nbq-it-0413.wav,Italian,ayxzxp,1
ayxzxp-20100730-nbq-it-0419.wav,Italian,ayxzxp,2
ayxzxp-20100730-nbq-it-0417.wav,Italian,ayxzxp,3
azanutta-20080722-kka-it-0048.wav,Italian,azanutta,1
azanutta-20080722-kka-it-0049.wav,Italian,azanutta,2
azanutta-20080722-kka-it-0047.wav,Italian,azanutta,3
b1teck-20140304-fqq-it-0750.wav,Italian,b1teck,1
b1teck-20140304-fqq-it-0752.wav,Italian,b1teck,2
b1teck-20140304-fqq-it-0745.wav,Italian,b1teck,3
blimes-20141001-sgi-it-0695.wav,Italian,blimes,1
blimes-20141001-sgi-it-0690.wav,Italian,blimes,2
blimes-20141001-sgi-it-0698.wav,Italian,blimes,3
bruno-20100628-slj-it-0560.wav,Italian,bruno,1
bruno-20100628-slj-it-0552.wav,Italian,bruno,2
bruno-20100628-slj-it-0551.wav,Italian,bruno,3
bzzpaolo-20130206-bhs-it-0891.wav,Italian,bzzpaolo,1
bzzpaolo-20130206-bhs-it-0892.wav,Italian,bzzpaolo,2
bzzpaolo-20130206-bhs-it-0889.wav,Italian,bzzpaolo,3
caresia-20131222-dsf-it-0364.wav,Italian,caresia,1
caresia-20131222-dsf-it-0369.wav,Italian,caresia,2
caresia-20131222-dsf-it-0367.wav,Italian,caresia,3
claudia-20111208-smd-it-0992.wav,Italian,claudia,1
claudia-20111208-smd-it-0989.wav,Italian,claudia,2
claudia-20111208-smd-it-0988.wav,Italian,claudia,3
claudio-20120823-ujn-it-0457.wav,Italian,claudio,1
claudio-20120823-ujn-it-0464.wav,Italian,claudio,2
claudio-20120823-ujn-it-0459.wav,Italian,claudio,3
codex-20131220-ene-it-0301.wav,Italian,codex,1
codex-20131220-ene-it-0305.wav,Italian,codex,2
codex-20131220-ene-it-0306.wav,Italian,codex,3
corof-20110928-lri-it-0909.wav,Italian,corof,1
corof-20110928-lri-it-0905.wav,Italian,corof,2
corof-20110928-lri-it-0903.wav,Italian,corof,3
criptogenetico-20081224-jmd-it-0800.wav,Italian,criptogenetico,1
criptogenetico-20081224-jmd-it-0803.wav,Italian,criptogenetico,2
criptogenetico-20081224-jmd-it-0805.wav,Italian,criptogenetico,3
dantavo-20131004-mzd-it-1155.wav,Italian,dantavo,1
dantavo-20131004-mzd-it-1156.wav,Italian,dantavo,2
dantavo-20131004-mzd-it-1152.wav,Italian,dantavo,3
dario-20110426-yhj-it-0811.wav,Italian,dario,1
dario-20110426-yhj-it-0818.wav,Italian,dario,2
dario-20110426-yhj-it-0816.wav,Italian,dario,3
dest-20131224-hip-it-0632.wav,Italian,dest,1
dest-20131224-hip-it-0635.wav,Italian,dest,2
dest-20131224-hip-it-0630.wav,Italian,dest,3
dubler-20121008-ckx-it-0894.wav,Italian,dubler,1
dubler-20121008-ckx-it-0895.wav,Italian,dubler,2
dubler-20121008-ckx-it-0897.wav,Italian,dubler,3
ellorenz-20141104-qkv-it-0635.wav,Italian,ellorenz,1
ellorenz-20141104-qkv-it-0643.wav,Italian,ellorenz,2
ellorenz-20141104-qkv-it-0638.wav,Italian,ellorenz,3
emiliaserv-20120204-jdx-it-0780.wav,Italian,emiliaserv,1
emiliaserv-20120204-jdx-it-0779.wav,Italian,emiliaserv,2
emiliaserv-20120204-jdx-it-0782.wav,Italian,emiliaserv,3
enzoppi-20120113-fzo-it-1166.wav,Italian,enzoppi,1
enzoppi-20120113-fzo-it-1173.wav,Italian,enzoppi,2
enzoppi-20120113-fzo-it-1165.wav,Italian,enzoppi,3
fabrifibra-20100718-bpa-it-0241.wav,Italian,fabrifibra,1
fabrifibra-20100718-bpa-it-0240.wav,Italian,fabrifibra,2
fabrifibra-20100718-bpa-it-0237.wav,Italian,fabrifibra,3
fax8-20090227-lkn-it-0739.wav,Italian,fax8,1
fax8-20090227-lkn-it-0735.wav,Italian,fax8,2
fax8-20090227-lkn-it-0742.wav,Italian,fax8,3
fedemox-20121014-hwr-it-1152.wav,Italian,fedemox,1
fedemox-20121014-hwr-it-1144.wav,Italian,fedemox,2
fedemox-20121014-hwr-it-1145.wav,Italian,fedemox,3
flaminux-20120914-xtp-it-0842.wav,Italian,flaminux,1
flaminux-20120914-xtp-it-0841.wav,Italian,flaminux,2
flaminux-20120914-xtp-it-0843.wav,Italian,flaminux,3
flavio-20140626-zme-it-0917.wav,Italian,flavio,1
flavio-20140626-zme-it-0916.wav,Italian,flavio,2
flavio-20140626-zme-it-0923.wav,Italian,flavio,3
frankg-20091229-qva-it-0337.wav,Italian,frankg,1
frankg-20091229-qva-it-0341.wav,Italian,frankg,2
frankg-20091229-qva-it-0344.wav,Italian,frankg,3
giovanni-20090708-xfl-it-0714.wav,Italian,giovanni,1
giovanni-20090708-xfl-it-0715.wav,Italian,giovanni,2
giovanni-20090708-xfl-it-0722.wav,Italian,giovanni,3
giuseppe71-20140405-vat-it-0429.wav,Italian,giuseppe71,1
giuseppe71-20140405-vat-it-0427.wav,Italian,giuseppe71,2
giuseppe71-20140405-vat-it-0425.wav,Italian,giuseppe71,3
gluppi-20130403-pzw-it-0882.wav,Italian,gluppi,1
gluppi-20130403-pzw-it-0886.wav,Italian,gluppi,2
gluppi-20130403-pzw-it-0889.wav,Italian,gluppi,3
golemwashere-20081117-aev-it-0906.wav,Italian,golemwashere,1
golemwashere-20081117-aev-it-0904.wav,Italian,golemwashere,2
golemwashere-20081117-aev-it-0908.wav,Italian,golemwashere,3
griever-20130104-fyf-it-0728.wav,Italian,griever,1
griever-20130104-fyf-it-0727.wav,Italian,griever,2
griever-20130104-fyf-it-0729.wav,Italian,griever,3
gu-20131223-jwr-it-0503.wav,Italian,gu,1
gu-20131223-jwr-it-0506.wav,Italian,gu,2
gu-20131223-jwr-it-0507.wav,Italian,gu,3
hal9000-20131222-mht-it-0187.wav,Italian,hal9000,1
hal9000-20131222-mht-it-0189.wav,Italian,hal9000,2
hal9000-20131222-mht-it-0192.wav,Italian,hal9000,3
hjeldin-20101108-dzn-it-0071.wav,Italian,hjeldin,1
hjeldin-20101108-dzn-it-0069.wav,Italian,hjeldin,2
hjeldin-20101108-dzn-it-0064.wav,Italian,hjeldin,3
idran2-20090517-rry-it-0772.wav,Italian,idran2,1
idran2-20090517-rry-it-0770.wav,Italian,idran2,2
idran2-20090517-rry-it-0765.wav,Italian,idran2,3
igor-20131225-nce-it-0166.wav,Italian,igor,1
igor-20131225-nce-it-0162.wav,Italian,igor,2
igor-20131225-nce-it-0159.wav,Italian,igor,3
intilinux-20120106-dep-it-0685.wav,Italian,intilinux,1
